,numer_sta,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4,tc,tn12c,tn24c,tx12c,tx24c,tminsolc,latitude,longitude,altitude,code_epci,code_reg,mois_de_l_annee
niv_bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geop,-0.427938756886918,,-0.003220781953248896,0.06625710269663482,-0.025656921242967375,0.013039254799586614,-0.09302286863701494,0.07109469865327736,0.25713424909316096,0.10189219688546444,0.06053649015764883,-0.6603485792450368,-0.5124360088693821,-0.4028824694441311,-0.050969235183725294,-0.22954865567765081,-0.08595859762746222,-0.38724338328534,-0.37134909902234137,0.07039277014483618,,1.0,-0.0643844535580757,-0.1164104764208664,,-0.27077442867808005,,-0.11570981716864309,,,0.5376363609642828,0.012978303685196738,,0.4686224206414923,-0.05742644819712591,,0.2915447338062764,0.09048769572294865,0.06322447715844093,0.05022112766198493,-0.026834458274470858,-0.041628010367530735,-0.14596679824997688,0.133458650163572,0.5842291746243691,,-0.3566729470875726,0.08906041199955626,-0.05710481539097001,-0.22114777896920995,-0.6397768019094133,0.5275299329741048,0.5821168813553955,,-0.00021933446551077442,,,,-0.09302286863701358,-0.11641047642086735,,-0.2707744286780783,,-0.11570981716864208,0.42793875688691874,-0.42793875688691724,-0.4279387568869176,0.4279387568871734,-0.42793875688691807,0.027696832855460946
tend24,0.0916091723248494,0.26591412870801473,0.43107768417718645,-0.30378466846396607,0.09615334785007171,-0.003639665204089056,-0.10469175592621902,-0.11013864245503711,-0.020511107642374248,0.011112056374762992,-0.11626940048770622,-0.12261757392131195,-0.09258262810664827,-0.0752290381821847,-0.024497713120077466,-0.03550047557955123,0.024111697189001465,0.1121116247723712,0.14595552476868856,0.13791324866483204,,-0.0643844535580757,1.0,-0.056564117890929855,0.05322780102027346,-0.13634828262623472,0.001602060058669125,-0.042122716269123915,,,-0.11896973048577425,-0.030404645707530972,-0.09383728015253091,0.03118851245613583,0.006223016850601348,0.09569879861858599,0.033803682640200415,-0.08951916090537547,-0.11890476561455016,-0.10877281218905437,-0.10303677175072964,-0.014410580004833211,0.30466475639080703,0.316345863552608,0.133304784057182,,-0.04373214368594847,0.10136509207622824,-0.03913074879062034,-0.04971635263364201,0.025486494724501377,-0.002118397106311959,-0.0821097832945001,-0.21480420636047012,0.12499644732668302,0.27379883951542056,-0.21106480148122572,0.12727929769878252,-0.10469175592621853,-0.056564117890930445,0.05322780102027096,-0.1363482826262347,0.001602060058671892,-0.04212271626912469,-0.15893164859656742,0.09099275688427406,-0.043074616698390675,0.03455741278786023,-0.026980617155023392,0.021445665304461344
tn12,0.17324620713124286,0.10781978385101848,0.07673827611377197,-0.046522596763920565,-0.0008972317387858541,-0.08905799926714887,0.9405508419392961,0.9303619103947421,-0.05493259058276367,0.14432160023039167,-0.11079568915656024,-0.00855687297231385,0.00032673347027920144,-0.04272992543096527,-0.1215704476652284,-0.09065099149436241,-0.021149958546940965,-0.14445157353386018,-0.16411823418206245,0.24677612446836225,,-0.1164104764208664,-0.056564117890929855,1.0,,0.8996455099640551,0.7105196120005874,0.9395503708364225,,,-0.13252777377825287,-0.13383227734747014,0.3422219049203591,-0.3884087293682472,-0.015434603205174141,-0.0732415607511586,-0.022038673283409367,0.07789076363745726,0.07087052371799384,0.10629342091501279,0.07834484159665492,0.12762908431734188,-0.19046218837386705,-0.0060658370930384035,-0.0951045451789176,-0.4600699584313952,-0.1935722489791835,0.12415165986695761,-0.09106947440526321,-0.15098355392363985,-0.04683479586685905,0.08848637525224226,-0.14900342860674987,0.06475224623400325,0.03582688805062549,-0.033590349390823226,0.06227798705526896,0.16423220915956632,0.9405508419392956,0.9999999999999996,,0.8996455099640549,0.7105196120005871,0.9395503708364227,0.035746937377384186,-0.4112438629816748,-0.23332693900339763,0.09492467878081391,-0.23241112894045826,0.13815553166036051
tn24,0.055926174784023265,0.06453873190796318,0.10785736499243058,0.4773081029096389,-0.31811696558575364,-0.23499347253542519,0.9381363814436532,0.9526716688371732,-0.08299378759539312,0.37565755691275116,-0.16482067936108818,0.26309389211237144,0.25783932265016285,-0.40913686809631583,-0.44907487139173013,0.15701834393929137,-0.17552451172896463,-0.36953253357714577,-0.5814413649726274,-0.027826920679801855,,,0.05322780102027346,,1.0,0.9883273867839599,0.9055094293291601,0.5187364475823517,,,-0.9693954731459767,-0.44527566183312495,,-0.5233781535963753,-0.3494264095545852,,,0.034488261698492215,0.03142801344444352,-0.022208413429216534,0.06968319061616111,0.035187323496600774,-0.2340901002880438,0.2233951157062154,0.2861280238723772,,-0.30954836462976043,0.760654704782819,0.2208153607391334,-0.47288719283359426,0.08695802731801691,0.1523761742169449,-0.4999999999999999,,-0.5,,,,0.9381363814436532,,0.9999999999999998,0.98832738678396,0.9055094293291599,0.5187364475823512,-0.6445387444721136,0.20113775223644387,-0.045689413838507366,-0.36780641152981974,-0.21355690531695012,0.05246381387650599
tx12,0.095370268091574,0.13703166371291672,-0.011831929246251474,0.013262692067513083,-0.022078304844390117,-0.1728828293203952,0.9591859438853881,0.881327206198866,-0.18876736174947586,0.24292538302174754,-0.17540164057803406,-0.06911651921715317,-0.043448930952948384,-0.1563357210062422,-0.2922328249253683,0.06653264906125456,-0.10759030585946477,-0.23515464143288245,-0.276851958318457,0.1594057457444259,,-0.27077442867808005,-0.13634828262623472,0.8996455099640551,0.9883273867839599,1.0,,0.8447994185720411,,,-0.23112130081560592,-0.2205671676967545,0.34695034762587557,-0.4739016835066387,-0.032403796016715725,-0.07846698634918325,-0.009835460801850222,0.046608155040557174,0.05588512370312885,0.14341134015558216,-0.027678498638945094,0.00530412052726721,-0.19629853284267593,0.03279537294386657,0.04809212111595423,-0.40252861525796124,-0.25816568157852976,0.03689774119832367,0.07780323065781897,-0.18967672481849993,-0.1284006833974888,0.2220093598937535,-0.16049926679752144,0.00693712992641416,0.18259414479395178,-0.18223694402218438,0.03327175849048208,0.09920169784476918,0.9591859438853881,0.8996455099640552,0.9883273867839603,1.0000000000000009,,0.8447994185720394,0.08014831092314957,-0.39303654766679436,-0.132778271897672,0.07833712919955416,-0.17298845819391348,0.12029889607503189
tx24,0.1478038363971583,0.02761923915463862,0.02615588887800748,0.10583356247909623,-0.31372505913299986,-0.42964791556654414,0.9096509017706033,0.9283850574222453,-0.09942814410029474,0.47532300461446503,-0.3141706322761274,0.19016684715297114,0.1901668471529712,-0.4835851166878829,0.09671836457180041,0.01437870813266277,-0.8729313068159631,-0.9293258811506979,-0.9303982408710507,-0.08680534723023078,,,0.001602060058669125,0.7105196120005874,0.9055094293291601,,1.0,0.46423504268980004,,,-0.8715208590052418,-0.5077487682303964,,0.10020799972998765,,,,0.005324980557399115,-0.006447527267818882,-0.039285342206946273,0.022259325032150314,0.02785916451343435,-0.32574071793533804,0.314343941115495,1.0,,0.1871821721345508,,0.053485393191211615,0.28431334372489253,-0.27921242185096273,-0.04021111327678294,0.12681242657034114,-0.8808122718846514,-0.12157556678691188,,,,0.9096509017706034,0.7105196120005878,0.9055094293291602,,0.9999999999999997,0.46423504268979904,-0.5394970838812617,0.08222132214241647,0.039910295165153806,0.4565938134023576,0.4640048171457928,0.1459742634990092
tminsol,0.2087170934284892,-0.12702550077826957,0.02047370862819315,-0.014596399402017566,0.022247413142676743,-0.08253721208919215,0.8455938955990575,0.8576835093027494,-0.1140880164144867,0.19944929439160633,-0.06634208038989194,-0.04212683716025168,-0.052805836826641514,0.05522529272058969,-0.019974254459432534,-0.04044706045388986,0.003240267633194337,-0.05819836687703059,-0.06275855902994941,0.15186145850622482,,-0.11570981716864309,-0.042122716269123915,0.9395503708364225,0.5187364475823517,0.8447994185720411,0.46423504268980004,1.0,,,-0.08224546424969287,-0.06886291540075214,0.05107765394751209,-0.263095265579383,-0.024745059346828913,-0.07219754614150338,-0.01011179959173087,0.07541812039950599,0.08029147370250742,0.08502248113670116,0.11518958177203482,0.12126195472297922,-0.018918871634874764,0.005201652972217496,-0.11833014921549155,,-0.07786647871140417,0.057629435812329766,-0.040025026193351604,-0.0552102749405433,-0.06678499003463041,0.03159233464122209,-0.11168931392265555,-0.01100362060134555,0.0560464012184115,-0.2760442180593379,0.0008195116672522874,0.14767334927080003,0.8455938955990558,0.9395503708364222,0.5187364475823514,0.8447994185720418,0.46423504268980004,1.0000000000000007,-0.1627328927224201,-0.13855845969114053,-0.19875562568743702,0.0753475568047884,-0.11995774393717341,0.17756407151198872
sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
raf10,0.2779985664126988,-0.44743752304699835,-0.1044414399186812,0.051152386033722456,0.12326598116072914,0.9828973409235859,-0.18596295300677612,-0.2907428508149754,-0.22311834016389426,-0.004485773730431669,0.16094178099343542,0.2266596022502111,0.18828361396884316,-0.02063924140075516,0.10796552935177842,-0.08706050810582767,0.15599050086632069,0.3805291882188699,0.50709889891754,-0.05530608409880685,,0.5376363609642828,-0.11896973048577425,-0.13252777377825287,-0.9693954731459767,-0.23112130081560592,-0.8715208590052418,-0.08224546424969287,,,1.0,0.9649851392595261,-0.416960506087643,0.17216468505659752,0.010551894797757132,0.21634721538015855,0.032392082709018395,0.0812177625955291,0.11911849913500079,0.09610452877441084,0.10954900410227529,0.06750583504669616,0.9984345401129955,0.3894121502439741,0.9410290982029892,-0.09603929877168176,0.032288274720083644,0.030108139438621177,-0.11837966801725938,-0.057550955197503216,0.1090013185836588,-0.1011891466816864,-0.05027795139176038,0.13261157897731088,-0.09152986262404605,0.08333780069986478,0.09365053657682805,0.10232530365020129,-0.1859629530067761,-0.13252777377825323,-0.9693954731459767,-0.23112130081560642,-0.8715208590052419,-0.08224546424969413,-0.39471900094149936,0.3654026980931222,-0.13340591982077027,-0.03170846075928206,0.01554960626866642,-0.03632233323801374
rafper,0.340819052069209,-0.3977864667362364,-0.03701808479325733,0.021126967393882645,0.14261752340068132,0.9345969079944386,-0.13610209854693642,-0.22888046918811245,-0.18635964035178024,0.03656529452789118,0.1597404186076573,0.1968149593890628,0.19520048371661972,0.060998539188438554,0.11783627128810861,-0.09345578858540199,0.03444612408316166,0.04425829135317878,0.07940590203446096,-0.02409037743224947,,0.012978303685196738,-0.030404645707530972,-0.13383227734747014,-0.44527566183312495,-0.2205671676967545,-0.5077487682303964,-0.06886291540075214,,,0.9649851392595261,1.0,-0.4096081870609602,0.14070714146463142,0.017349245526961633,-0.016930448222708026,0.034814883931017435,0.10667856730278347,0.1214587873888781,0.1092374039191,0.12138670228499467,0.10617350790547982,0.6028503252256789,-0.3275764257408203,-0.6103981425261465,-0.059758981866232706,0.04085328589326073,0.09704284452252336,-0.14194604654947937,-0.030182069817844017,0.13279128657315448,-0.12621545647104726,-0.042639166124263696,0.12374840824171188,-0.08028219915981749,0.04723084027096442,0.14633385058757126,-0.07713977172970453,-0.13610209854693692,-0.13383227734746933,-0.44527566183312556,-0.22056716769675344,-0.5077487682303964,-0.06886291540075382,-0.408795784632821,0.3491868399852118,-0.13517814482024043,-0.007330754795854942,-0.020740813147796973,-0.035791240494361304
per,-0.34659968460543705,0.3254738310459487,0.029335644800191813,-0.016253237241157143,0.029738309625962186,-0.3311247027067218,0.2688432892836999,0.29804847627445835,0.044462387627260125,0.011926882126143842,-0.08772038787696777,-0.05632673318373327,-0.0403950246669058,-0.016949261321165397,-0.03528331084543796,-0.03364032876986985,-0.022780813682415735,-0.06614990308934149,-0.10433376531139033,0.07843196527056162,,,-0.09383728015253091,0.3422219049203591,,0.34695034762587557,,0.05107765394751209,,,-0.416960506087643,-0.4096081870609602,1.0,,,,,,-0.016643241657524344,-0.03369306494416105,-0.00956638996041083,-0.07163447288247733,-0.6930741773556169,-0.04040190023850914,,,-0.07652293779157988,0.03533376962965345,-0.009543603310895361,-0.019491821058585,0.018209222484587093,0.00458525911529294,-0.03030233645592552,0.07378677009489899,-0.07633910374975744,,,,0.2688432892836997,0.34222190492036075,,0.3469503476258755,,0.05107765394751149,0.4461772944567658,-0.4846943140888284,0.04554423980225604,,,-0.02614633806502534
etat_sol,0.2681760643268209,-0.09785971297114796,0.02097309942865948,-0.027531855863344248,0.0008847607406237038,0.14379764210317336,-0.4208941711926477,-0.3699772301074695,0.20622054955897154,-0.2057736350208478,0.2731737446938145,0.28270174261919323,0.26917089056369653,0.129966249296032,0.22851575889118272,-0.18105288862239566,0.1296647868041767,0.3825187050805342,0.38745582253833943,-0.1151316479963997,,0.4686224206414923,0.03118851245613583,-0.3884087293682472,-0.5233781535963753,-0.4739016835066387,0.10020799972998765,-0.263095265579383,,,0.17216468505659752,0.14070714146463142,,1.0,0.6523840104267566,0.13474811172642212,0.12481721684658056,0.10647893337448608,0.114081254658846,0.16678307802422088,0.16444272904686563,0.18624547115438345,0.09393869657891528,-0.16958801818447564,-0.18135893478283704,0.6490565113483975,0.13758024650158315,0.047252879612420515,-0.1845513583395604,0.03293260300641066,0.1573256206166065,-0.17812999648241043,0.08448010046799352,0.2311105390952033,-0.21088211907834825,0.21221070892762176,0.26089923268566384,-0.3539089219545938,-0.4208941711926461,-0.3884087293682463,-0.523378153596375,-0.4739016835066389,0.10020799972998871,-0.26309526557938345,0.054191957317068884,-0.2897786304137446,0.0755262437389933,-0.002741204095624505,-0.06343791506853308,-0.09241154173464147
ht_neige,0.09832899229782423,0.008116165270757196,0.006181538606621557,-0.0014996498912050818,-0.022566374178003817,0.024621752812555783,-0.061341767080375954,-0.06320902027853242,0.00810378774027477,-0.02528982167547283,0.01868800748135262,0.11373938248485477,0.12326148333171906,0.011795761434123857,0.00135911250756068,-0.05409014383530005,0.040532633263536615,0.20973461036608665,0.2387186669828763,0.005677745092883693,,-0.05742644819712591,0.006223016850601348,-0.015434603205174141,-0.3494264095545852,-0.032403796016715725,,-0.024745059346828913,,,0.010551894797757132,0.017349245526961633,,0.6523840104267566,1.0,0.15821875120998435,0.06671717963152975,0.00596512864261758,0.010643112823649502,0.01181055106728424,0.014641787912026385,0.01270402133947682,0.031853960916375997,-0.04891365200061361,-0.01343346250198535,0.3302891295380665,0.09194315711163882,0.02477297453239169,-0.06519530100573703,-0.014347125453305198,0.031203514049032682,-0.03691138309076465,0.043940723344968693,0.05286393252503225,0.0014554105979963465,0.1925200080209122,-0.03495063796459397,-0.21296039742056144,-0.061341767080375365,-0.015434603205173522,-0.3494264095545845,-0.032403796016716994,,-0.02474505934682979,-0.005370160381711696,-0.08395057478175026,-0.007498222744960246,-0.022198648178331667,0.017891203778329003,-0.016040404494711218
ssfrai,0.0064067116723559,-0.02079922883480331,-0.06234188466775802,0.0107454810395024,-0.01321400668998372,-0.012113217198128249,-0.0511048392712776,-0.04139767845088153,0.0355762860479827,-0.03631678475112544,0.08757762652399576,0.05660696901320409,0.08227248700091179,0.028562236535535142,0.04031716185686821,-0.021074114378536603,0.01747681011140375,0.046964335629333644,0.04011487769815361,-0.029399944462943323,,,0.09569879861858599,-0.0732415607511586,,-0.07846698634918325,,-0.07219754614150338,,,0.21634721538015855,-0.016930448222708026,,0.13474811172642212,0.15821875120998435,1.0,-0.02144216270480608,0.036895355845393676,0.0470308324692766,-0.01526367258975085,0.02032107273575371,0.01451262569620439,-0.0008298759385647657,-0.0033533125470388194,0.006116334600570563,1.000000000000009,0.053259831432546534,0.0106536902674611,-0.020950434764774806,0.04521374622353207,0.06192022131289008,-0.07207410229315785,-0.0038275243191999314,0.11073298399208531,-0.12651274223530523,0.10132848080217005,0.13438824602209942,-0.23522243940785498,-0.05110483927127816,-0.07324156075115934,,-0.07846698634918356,,-0.07219754614150388,-0.011559020573636758,-0.009582851983853162,0.019515922953214786,0.02129730324973417,0.011102055021407433,-0.039120932024534594
perssfrai,0.06366586814863365,0.01865717093709339,0.035356133210188045,-0.08663395127221478,-0.005973893798208008,0.016146079289347477,-0.03979993759423866,-0.04828487138568252,-0.001293434698410479,-0.00999755889197191,0.04449779040719334,0.015067122391410174,0.03650510350562159,0.010623405185147957,0.0060358399296327695,0.012132700993386003,0.0010750955469930367,0.004597225706646851,0.003720177313101075,0.020333906259015478,,0.2915447338062764,0.033803682640200415,-0.022038673283409367,,-0.009835460801850222,,-0.01011179959173087,,,0.032392082709018395,0.034814883931017435,,0.12481721684658056,0.06671717963152975,-0.02144216270480608,1.0,0.024088776654803065,-0.0003661543049520983,-0.029896567542436275,-0.037976579818163846,-0.0638988971360144,0.02178184494194278,-0.00995963514078728,-0.03510688155378662,0.27612738783160384,0.01896277210199156,-0.013704746059202716,0.0018467451126833179,-0.021539352511634163,0.012884364286115595,-0.018484067381324045,0.0007648095763796024,-0.12994670065642647,0.11497417019246571,-0.042796049251091324,-0.15532516562862897,0.16574370075879832,-0.039799937594240116,-0.02203867328340916,,-0.009835460801850023,,-0.010111799591730771,0.029841389254509257,-0.06861791494974082,-0.010178920425369801,-0.022030332588265335,-0.01394823277904944,0.03513557061493
rr1,0.05813829531121079,-0.09990680246372188,-0.0567122232356494,0.02224489421769667,0.005116608967980852,0.06395557768190001,0.009450466653459015,0.0690008857092268,0.12498951055740357,-0.11463444048045848,0.3380597797320118,0.23731994891351502,0.2582953760783272,0.10674559250892103,0.11333997676161083,-0.07884254122023553,0.06394448800254694,0.11138249572571271,0.14010995332976434,-0.020063585481215673,,0.09048769572294865,-0.08951916090537547,0.07789076363745726,0.034488261698492215,0.046608155040557174,0.005324980557399115,0.07541812039950599,,,0.0812177625955291,0.10667856730278347,,0.10647893337448608,0.00596512864261758,0.036895355845393676,0.024088776654803065,1.0,0.7142708069818355,0.5804528607762247,0.4362234651851937,0.2863254367270346,0.01100193586325468,-0.012678438120558962,-0.03826465326489575,0.0721808478408524,0.01658782175962167,0.04476497160310606,-0.07799226175430177,0.026978350529306937,0.13040896373273125,-0.11922011669554423,0.03715587603621445,0.11404065323772995,-0.14170782873356413,-0.061109121171946425,0.2870356708532224,-0.3179254447831834,0.009450466653459718,0.07789076363745787,0.03448826169849135,0.046608155040557174,0.0053249805573972854,0.0754181203995059,-0.04916747533828126,0.005442925425134283,-0.01674757710252288,-0.0029927161874883914,-0.04452471509238959,0.006264680250966145
rr3,0.10754609404263905,-0.1566444955266701,-0.05798716384381374,0.012750148507229374,-0.011005692869766805,0.06303981885503214,0.025804882032409677,0.10909047534426096,0.1767617224860488,-0.11440447591779507,0.38785730897934556,0.34883655595353896,0.3935212998177322,0.15128000209409245,0.16373735649047047,-0.11550089493561022,0.08653427573305007,0.1515804524012808,0.18239275203424143,-0.030748273751506405,,0.06322447715844093,-0.11890476561455016,0.07087052371799384,0.03142801344444352,0.05588512370312885,-0.006447527267818882,0.08029147370250742,,,0.11911849913500079,0.1214587873888781,-0.016643241657524344,0.114081254658846,0.010643112823649502,0.0470308324692766,-0.0003661543049520983,0.7142708069818355,1.0,0.8333311570998072,0.6384373073014857,0.4419161512835214,0.03316067992432496,-0.030062678327282422,-0.06011454783272566,0.044731681288294356,0.04521330934866069,0.06177196416157143,-0.11539083637131285,0.049041228287944834,0.18917440754639625,-0.17364501945032512,0.024250059851906872,0.22193447941432334,-0.22759360893851385,0.07253149542309369,0.27265547909087295,-0.3211386520354113,0.025804882032409725,0.07087052371799184,0.03142801344444249,0.0558851237031295,-0.006447527267818424,0.08029147370250692,-0.0805213917618679,-0.06307766466641306,-0.024291094190887926,0.03330559970169256,-0.08295803955639063,0.000251580644942402
rr6,0.14788581847780083,-0.16060688093277664,-0.012502791901114639,-0.00867408934887585,-0.03608680388203403,0.03129168576016544,0.05294060373756234,0.1475985311631701,0.20340181209980454,-0.10579748914107276,0.3625871470367155,0.37917072788931566,0.40266677872269424,0.1584790622431872,0.16356435995703605,-0.1299005220151256,0.11623499285539178,0.15900973636405188,0.19742364574496205,-0.03814551301195004,,0.05022112766198493,-0.10877281218905437,0.10629342091501279,-0.022208413429216534,0.14341134015558216,-0.039285342206946273,0.08502248113670116,,,0.09610452877441084,0.1092374039191,-0.03369306494416105,0.16678307802422088,0.01181055106728424,-0.01526367258975085,-0.029896567542436275,0.5804528607762247,0.8333311570998072,1.0,0.8167936988140311,0.555346408856322,0.08073524249785924,-0.044691608473352816,-0.11109421509336273,0.1469836165440909,0.027408133611544035,0.05755041097385681,-0.1359551819028284,0.033072080411685,0.2168879179233043,-0.19237739930775463,0.06486880550569475,0.26018872761430034,-0.2017062283251473,0.0004890225759755787,0.30097186304324264,-0.23656190125030038,0.05294060373756275,0.10629342091501248,-0.022208413429219184,0.14341134015558377,-0.03928534220694639,0.08502248113670013,-0.0981153340695474,-0.1188776354532063,-0.021792103241504497,0.06131532769118378,-0.11871563329472352,-0.03848463246837186
rr12,0.14277360870090272,-0.20534811351836796,0.029836968021006837,-0.023578080016750103,0.004408508214381033,0.06119438695179316,0.04151528512660646,0.14080419579853776,0.21182766796250715,-0.07760907892845087,0.31342449477207185,0.3559759053002525,0.34908680553155413,0.16569765484564114,0.17084139796232573,-0.15009429061492355,0.12340025947370574,0.1793010733398488,0.18085426906208216,-0.04718744709261188,,-0.026834458274470858,-0.10303677175072964,0.07834484159665492,0.06968319061616111,-0.027678498638945094,0.022259325032150314,0.11518958177203482,,,0.10954900410227529,0.12138670228499467,-0.00956638996041083,0.16444272904686563,0.014641787912026385,0.02032107273575371,-0.037976579818163846,0.4362234651851937,0.6384373073014857,0.8167936988140311,1.0,0.7290418959749028,0.011434745748050269,-0.03240263873898613,-0.04902595244097292,0.2951314729064888,0.01944601448268831,0.05911030398521801,-0.15336078692793717,0.03800344051915205,0.2183329787325047,-0.20612123007548433,0.03533980785188651,0.19223945536275633,-0.18105886019038478,0.21062880683816226,0.259086271867235,-0.3574608215387602,0.041515285126606995,0.0783448415966542,0.06968319061616238,-0.027678498638945153,0.022259325032149117,0.11518958177203387,-0.0960609030274492,-0.12258690877302816,-0.02683775867765612,0.057602341752965434,-0.09644843414871868,-0.04266774296854543
rr24,0.20177680839579928,-0.22669223287608498,0.07247851593648781,-0.05675118098531713,0.0033499233694088667,0.03174366032380556,0.08986774713193167,0.18236111966618743,0.20063109554108852,-0.045134442993597285,0.24239114177893162,0.28558620998182044,0.26344410394557644,0.15974994913358984,0.1599916332030545,-0.1586164078102771,0.13353889473933853,0.13292820858234028,0.15090234273624256,-0.034692455143462586,,-0.041628010367530735,-0.014410580004833211,0.12762908431734188,0.035187323496600774,0.00530412052726721,0.02785916451343435,0.12126195472297922,,,0.06750583504669616,0.10617350790547982,-0.07163447288247733,0.18624547115438345,0.01270402133947682,0.01451262569620439,-0.0638988971360144,0.2863254367270346,0.4419161512835214,0.555346408856322,0.7290418959749028,1.0,0.07021267407917031,-0.08707621174357502,-0.07981218597853994,,0.006118156607229293,0.06674407317538299,-0.1641079059232315,0.0028055998838979134,0.22295682427415592,-0.20664450531891498,0.03305271449226465,0.1755124165200088,-0.18343408013118806,-0.019501545229129367,0.17390024980221983,-0.0170270120056843,0.08986774713193242,0.12762908431734046,0.035187323496601725,0.00530412052726657,0.02785916451343158,0.1212619547229789,-0.15039719765800427,-0.15485035695462254,-0.0444407960639355,0.07885416373721793,-0.16029408144207724,-0.044325439837824415
phenspe1,0.24167854958307558,-0.22780594693935274,-0.01153558545717616,0.0010152079062214023,0.03629515590098937,0.4047329195326007,-0.1873608091416015,-0.20887070220952844,-0.029776748151441854,-0.005877153558874922,0.05148559784408479,0.05992952003977507,0.05918859988723942,0.04075324948895099,0.06040258927737377,-0.012009239896334185,-0.013364341268115339,0.01938756688328872,0.0449928599860829,-0.06475045262347806,,-0.14596679824997688,0.30466475639080703,-0.19046218837386705,-0.2340901002880438,-0.19629853284267593,-0.32574071793533804,-0.018918871634874764,,,0.9984345401129955,0.6028503252256789,-0.6930741773556169,0.09393869657891528,0.031853960916375997,-0.0008298759385647657,0.02178184494194278,0.01100193586325468,0.03316067992432496,0.08073524249785924,0.011434745748050269,0.07021267407917031,1.0,-0.7471860311221163,-0.8986363796391356,-0.06878334301812125,0.08125255210465487,-0.001167334558416054,-0.019559668916457544,0.011412636350828585,-0.027945112381134524,0.010608195495225499,0.13692402743981313,0.006161563313071814,-0.002607407979793885,,,,-0.18736080914160105,-0.1904621883738658,-0.23409010028804278,-0.19629853284267626,-0.3257407179353374,-0.018918871634875527,-0.27183556754308635,0.25744289726758435,-0.009284243689780532,0.0036193754822211664,0.02489685420155076,-0.008054168168577517
phenspe2,-0.01982280170901665,0.08276562035959018,0.008470454534164068,-0.00014461401405050826,-0.050067039726004285,-0.2740428217499978,0.034513565905179885,0.052378005975022464,0.024563642098522655,0.014788100745817653,-0.043048406496363996,-0.08998383615724005,-0.06542767937572251,-0.020331259021028385,-0.013786863228618704,0.017866705365497424,0.021142829154623857,0.03139024506476461,0.009242312774026824,0.025131024471582785,,0.133458650163572,0.316345863552608,-0.0060658370930384035,0.2233951157062154,0.03279537294386657,0.314343941115495,0.005201652972217496,,,0.3894121502439741,-0.3275764257408203,-0.04040190023850914,-0.16958801818447564,-0.04891365200061361,-0.0033533125470388194,-0.00995963514078728,-0.012678438120558962,-0.030062678327282422,-0.044691608473352816,-0.03240263873898613,-0.08707621174357502,-0.7471860311221163,1.0,0.8948819500760824,,-0.002575777858246998,-0.009006673611254613,0.011906452350241178,0.031676612953555616,-0.006019677883657875,0.027697461166514385,-0.10370787364281825,-0.11104753563398483,0.10164725770215235,-0.2005738892714477,-0.02652790545386662,-0.06812551665247915,0.03451356590518006,-0.006065837093039835,0.22339511570621434,0.0327953729438662,0.31434394111549435,0.005201652972216269,-0.014762148565987164,0.06144382503759893,-0.0012943292449956907,0.005276670561852618,-0.04617883251616959,0.004720438876308217
phenspe3,-0.25461344344388914,0.1856483808072194,-0.005000076145830104,0.0028281024549089606,-0.06363779524637868,-0.6119308193644085,0.009566183586440302,0.014261889266715306,0.011534565316275912,0.10188919011072689,-0.06190627882666475,-0.06434079110998603,-0.038517559244641696,-0.03882691933884816,-0.03879282166082684,0.06729332302689114,0.007881269220013533,0.08637493085420499,0.05018896341322635,0.06325977869336934,,0.5842291746243691,0.133304784057182,-0.0951045451789176,0.2861280238723772,0.04809212111595423,1.0,-0.11833014921549155,,,0.9410290982029892,-0.6103981425261465,,-0.18135893478283704,-0.01343346250198535,0.006116334600570563,-0.03510688155378662,-0.03826465326489575,-0.06011454783272566,-0.11109421509336273,-0.04902595244097292,-0.07981218597853994,-0.8986363796391356,0.8948819500760824,1.0,-0.05196135042098549,0.015539473092842577,-0.08500777886563382,0.06761005775444943,0.06794234621067499,-0.0519342436838641,0.07351649058307624,-0.07688675675813998,-0.1445376834987445,0.12087032333353308,,,,0.009566183586443198,-0.09510454517891834,0.28612802387237735,0.04809212111595375,1.0,-0.11833014921549165,0.2871654463081267,-0.10097888832548714,0.0651064151999913,-0.0737890282625752,-0.0025747319114166785,0.0035201142550335116
